2,FM2,mATX,DDR3,3.4,8,1333,0,1000,450,13090,home
4,AM3+,mATX,DDR3,3.8,1,1333,1024,8,400,13090,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,400,13090,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,13190,home
2,FM2,mATX,DDR3,3.8,8,1333,0,500,450,13190,home
2,FM2,mATX,DDR3,3.9,1,1333,2048,8,400,13190,home
4,FM2,mATX,DDR3,3.2,4,1333,0,1000,450,13190,home
2,FM2,mATX,DDR3,3.9,4,1333,0,1000,450,13190,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,500,450,13190,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,13190,home
4,AM3+,mATX,DDR3,3.8,1,1333,1024,8,400,13190,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,13190,home
2,FM2,mATX,DDR3,3.9,1,1333,2048,8,400,13190,home
2,FM2,mATX,DDR3,3.7,4,1333,0,500,450,13190,home
2,FM2,mATX,DDR3,3.4,4,1333,0,500,450,13190,home
2,s1150,mATX,DDR3,3.3,1,1333,2048,8,450,13190,home
2,FM2,mATX,DDR3,3.8,2,1333,0,1000,450,13290,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,500,450,13290,home
2,s1150,mATX,DDR3,3.3,1,1333,2048,8,400,13290,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,500,450,13290,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,13290,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,13290,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,13290,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,13290,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,1000,450,13290,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,1000,450,13290,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,13290,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,250,450,13290,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,13290,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,13390,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,500,450,13390,home
4,FM2,mATX,DDR3,3.1,2,1333,0,1000,450,13390,home
2,FM2,mATX,DDR3,3.7,2,1333,0,2000,450,13390,home
4,AM3+,mATX,DDR3,3.8,1,1333,1024,8,400,13390,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,250,450,13490,home
4,AM3+,mATX,DDR3,3.8,1,1333,1024,8,400,13490,home
2,FM2,mATX,DDR3,3.7,8,1333,0,1000,450,13491,home
2,FM2,mATX,DDR3,3.8,2,1333,0,2000,450,13491,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,450,13589,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,13589,home
4,FM2,mATX,DDR3,3.6,1,1333,0,8,450,13589,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,400,13589,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,13589,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,1000,450,13589,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,400,13589,home
2,FM2,mATX,DDR3,3.8,8,1333,0,1000,450,13589,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,13589,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,1000,450,13589,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,450,13589,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,13589,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,13589,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,500,450,13589,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,13590,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,13590,home
2,FM2,mATX,DDR3,3.9,2,1333,0,500,450,13590,home
2,FM2,mATX,DDR3,3.9,8,1333,0,250,450,13590,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,250,450,13590,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,500,450,13590,home
2,FM2,mATX,DDR3,3.4,4,1333,0,1000,450,13690,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,500,450,13690,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,13690,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,500,450,13690,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,13690,home
4,FM2,mATX,DDR3,3.0,2,1333,1024,500,450,13690,home
2,FM2,mATX,DDR3,3.7,4,1333,0,1000,450,13690,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,250,450,13790,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,13790,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,1000,450,13790,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,1000,450,13790,home
2,FM2,mATX,DDR3,3.8,4,1333,0,500,450,13790,home
